date,stock_return,market_return,expected_return,ar,rel_day,ticker,event_date_aligned,alpha,beta,surprise,car_0_t
2023-04-25,-0.02020848486462341,-0.01904408843689513,-0.021992318814050407,0.0017838339494269974,0,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.0017838339494269974
2023-04-26,-0.0013490077204784616,0.0060464473373537456,0.005983993437559918,-0.00733300115803838,1,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.005549167208611382
2023-04-27,0.03672916400417508,0.02682781883065291,0.02915552485260224,0.007573639151572838,2,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.0020244719429614554
2023-04-28,-0.0023263398571349504,0.0068747422861741595,0.006907554350452589,-0.009233894207587539,3,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.007209422264626083
2023-05-01,-0.0013051181119811555,-0.0011475518360013546,-0.0020374202549356107,0.0007323021429544551,4,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.006477120121671628
2023-05-02,-0.017692914008593075,-0.008759783450545343,-0.010525169201238763,-0.007167744807354312,5,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.013644864929025939
2023-05-03,0.0008541736389891158,-0.0065654970980833244,-0.008078508009215562,0.008932681648204679,6,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.00471218328082126
2023-05-04,-0.006853905935834194,-0.0035360416207647874,-0.0047006210980560575,-0.002153284837778137,7,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.006865468118599397
2023-05-05,0.008370637670339848,0.021031669179855068,0.022692733705104835,-0.014322096034764987,8,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.021187564153364383
2023-05-08,0.02062508660713679,0.0024744644408569274,0.0020011805646531393,0.01862390604248365,9,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.0025636581108807316
2023-05-09,-0.0039048022839503708,-0.006353277647266627,-0.007841880235487167,0.003937077951536796,10,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.0013734198406560646
2023-05-10,0.04016970916888815,0.010822834466050401,0.01130973454365993,0.02885997462522822,11,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.030233394465884286
2023-05-11,0.04222771743806269,0.003254951411377836,0.0028714348865244307,0.03935628255153826,12,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.06958967701742255
2023-05-12,0.008031485414108674,-0.003593408083686703,-0.00476458553842967,0.012796070952538343,13,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.08238574796996088
2023-05-15,-0.008546330113999896,0.005400469223120004,0.005263718446459192,-0.013810048560459087,14,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.0685756994095018
2023-05-16,0.02542294364693995,0.001131502422693576,0.0005037583852212041,0.024919185261718744,15,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.09349488467122055
2023-05-17,0.011067306639681532,0.012031550383177027,0.012657470368246495,-0.0015901637285649622,16,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.09190472094265559
2023-05-18,0.01633392903253166,0.018402712771769244,0.01976140908014542,-0.0034274800476137603,17,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.08847724089504182
2023-05-19,-0.000570055799467502,-0.0022556087271643007,-0.00327291980180215,0.002702864002334648,18,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.09118010489737648
2023-05-22,0.018482427572092473,0.0033522471213624197,0.0029799210180188594,0.015502506554073614,19,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.10668261145145008
2023-05-23,-0.020112951331346805,-0.012757395707611936,-0.014982565000627897,-0.005130386330718908,20,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.10155222512073117
2023-05-24,-0.013636948371534185,-0.005142688318367892,-0.006492055529531788,-0.0071448928420023965,21,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.09440733227872877
2023-05-25,0.021115442013211604,0.024041595791040038,0.026048845646539164,-0.00493340363332756,22,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.08947392864540121
2023-05-26,0.009109660320817668,0.0252294595111452,0.027373330968216848,-0.01826367064739918,23,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.07121025799800204
2023-05-30,-0.0075721322008105415,0.0045248330978291925,0.004287371433372769,-0.01185950363418331,24,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.05935075436381873
2023-05-31,-0.0064898418744857795,-0.005702479618677322,-0.007116230969789417,0.0006263890953036371,25,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.05997714345912237
2023-06-01,0.0068940619373889225,0.011485956434621006,0.012049125181649968,-0.005155063244261046,26,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.05482208021486132
2023-06-02,0.007649298540014842,0.00747189369842579,0.007573386858811681,7.591168120316127e-05,27,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.05489799189606448
2023-06-05,0.010691022524718206,0.0007045520313863273,2.7702490256307556e-05,0.010663320034461899,28,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.06556131193052639
2023-06-06,0.010263788191952224,-0.0001690542154949849,-0.0009463811788852944,0.01121016937083752,29,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.07677148130136391
2023-06-07,-0.038514027088772315,-0.017111071760718494,-0.019836977110435215,-0.0186770499783371,30,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.0580944313230268
2023-06-08,-0.00294310218979295,0.012337015019749297,0.012998067880051775,-0.015941170069844725,31,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.04215326125318208
2023-06-09,0.0007365879941826678,0.0038153968077380483,0.0034963396533904617,-0.0027597516592077938,32,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.03939350959397428
2023-06-12,0.011469601474744033,0.016755738193848922,0.017925008475673174,-0.00645540700092914,33,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.032938102593045145
2023-06-13,0.0015355399630915245,0.0076547998747793665,0.007777329905243855,-0.00624178994215233,34,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.02669631265089281
2023-06-14,-0.0012929294730414567,0.0072414128756988685,0.007316397389848879,-0.008609326862890336,35,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.018086985788002476
2023-06-15,0.011416750472684305,0.011845349892830136,0.012449854113806287,-0.0010331036411219824,36,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.017053882146880493
2023-06-16,-0.012549436677927605,-0.006312813029105369,-0.007796761597806125,-0.00475267508012148,37,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.012301207066759013
2023-06-20,-0.0034870083583146334,-0.0014326756987576936,-0.002355337508143227,-0.0011316708501714063,38,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.011169536216587606
2023-06-21,-0.020932428563227707,-0.013721268582736937,-0.016057297272906834,-0.004875131290320873,39,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.006294404926266733
2023-06-22,0.021338519939366925,0.011729613839013856,0.012320806730782426,0.009017713208584499,40,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.015312118134851232
2023-06-23,-0.006599070752128119,-0.009962756702916617,-0.011866501871114023,0.005267431118985904,41,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.020579549253837134
2023-06-26,-0.03324221656587076,-0.013496157142063344,-0.01580629474301435,-0.017435921822856408,42,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.0031436274309807263
2023-06-27,-8.450585208058983e-05,0.017047779437719218,0.018250638709414513,-0.0183351445614951,43,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.015191517130514375
2023-06-28,0.0155132875093145,0.001949813374716386,0.0014161869964985571,0.014097100512815942,44,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.0010944166176984332
2023-06-29,-0.009027142544527585,-0.002004646478598938,-0.0029930932451912432,-0.006034049299336342,45,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.007128465917034775
2023-06-30,0.005025136202673201,0.01530250688853366,0.016304634437545158,-0.011279498234871958,46,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.018407964151906733
2023-07-03,0.0016694494695412073,0.0023524343104705473,0.0018651151947259685,-0.00019566572518476123,47,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.018603629877091493
2023-07-05,0.01531169992923059,-2.718884076442172e-05,-0.0007881992230728041,0.016099899152303393,48,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.0025037307247881
2023-07-06,-0.013561772396300284,-0.007644971787087843,-0.009282137985036772,-0.004279634411263512,49,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.006783365136051612
2023-07-07,-0.005258996218489802,-0.003325808737045921,-0.0044662083755301445,-0.0007927878429596575,50,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.00757615297901127
2023-07-10,-0.025686997017559072,0.00032787053289457104,-0.00039230285821558397,-0.02529469415934349,51,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.03287084713835476
2023-07-11,0.005907804331286225,0.004928424150379974,0.004737381325935725,0.0011704230053504999,52,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.03170042413300426
2023-07-12,0.015165284077517695,0.01255086044048397,0.013236508633883355,0.00192877544363434,53,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.02977164868936992
2023-07-13,0.04609186470515193,0.01683615616242144,0.018014675680059218,0.028077189025092715,54,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.001694459664277205
2023-07-14,0.0070411556705688326,-0.00021114010916034733,-0.0009933075623297905,0.008034463232898623,55,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,0.006340003568621418
2023-07-17,-0.006158295145307842,0.009295289120361023,0.009606499269849623,-0.015764794415157466,56,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.009424790846536048
2023-07-18,-0.0071656037047562226,0.008147394349649048,0.00832657990796863,-0.015492183612724853,57,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.0249169744592609
2023-07-19,-0.014077290121062591,-0.0002332362650557594,-0.0010179450974726132,-0.013059345023589979,58,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.03797631948285088
2023-07-20,-0.023464161512498787,-0.023321890580669132,-0.026762130411603358,0.0032979688991045704,59,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.03467835058374631
2023-07-21,0.006855640930117308,-0.003003736216418613,-0.004107092831493799,0.010962733761611106,60,GOOGL,2023-04-25,-0.0007578832702438715,1.1150145418705328,0.1,-0.023715616822135202
2023-07-18,-0.0071656037047562226,0.008147394349649048,0.009284245084063912,-0.016449848788820134,-5,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,
2023-07-19,-0.014077290121062591,-0.0002332362650557594,-0.0006125984598115415,-0.01346469166125105,-4,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,
2023-07-20,-0.023464161512498787,-0.023321890580669132,-0.02787842246586088,0.004414260953362094,-3,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,
2023-07-21,0.006855640930117308,-0.003003736216418613,-0.0038843337047515204,0.010739974634868829,-2,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,
2023-07-24,0.01250275032134214,0.0015962046505897769,0.0015478225570913571,0.010954927764250784,-1,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,
2023-07-25,0.005579730567200286,0.006754627030603907,0.007639500090121932,-0.0020597695229216464,0,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,-0.0020597695229216464
2023-07-26,0.05616236384594738,-0.0033319361640434045,-0.004271911165456139,0.06043427501140352,1,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.05837450548848187
2023-07-27,0.0010051417709439217,-0.0023869460602693906,-0.0031559546655774645,0.004161096436521386,2,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.06253560192500326
2023-07-28,0.024277854746445258,0.018050867732505714,0.020979442154209417,0.003298412592235841,3,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.0658340145172391
2023-07-31,0.0010554090689434672,0.0005212952872184257,0.0002784419719994627,0.0007769670969440046,4,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.0666109816141831
2023-08-01,-0.008854638395887264,-0.0023221968389577656,-0.003079491098291187,-0.005775147297596077,5,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.060835834316587026
2023-08-02,-0.024392391602669757,-0.0221884705569819,-0.02653994554692281,0.002147553944253054,6,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.06298338826084009
2023-08-03,0.0005451076722604805,-0.001603890221871259,-0.002231229370425257,0.002776337042685737,7,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.06575972530352582
2023-08-04,-0.0026504536875500075,-0.004692767398541876,-0.005878942239444674,0.0032284885518946665,8,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.06898821385542049
2023-08-07,0.026345692612344738,0.00843099148338039,0.009619150247060346,0.01672654236528439,9,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.08571475622070487
2023-08-08,-0.000988856430177058,-0.008538656773331488,-0.01042062498138073,0.009431768551203671,10,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.09514652477190855
2023-08-09,-0.013330466303660568,-0.01105532754733411,-0.013392608600136751,6.214229647618329e-05,11,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.09520866706838474
2023-08-10,0.000231347600800556,0.0018464406385280832,0.0018433309186372208,-0.0016119833178366647,12,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.09359668375054807
2023-08-11,-0.001002893044521558,-0.006396226846381434,-0.007890589383160052,0.006887696338638494,13,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.10048438008918656
2023-08-14,0.013569145293940106,0.011159832238789507,0.01284168936780958,0.0007274559261305266,14,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.1012118360153171
2023-08-15,-0.011872530404046231,-0.010668193553378526,-0.012935434821116903,0.0010629044170706713,15,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.10227474043238775
2023-08-16,-0.008356594590941529,-0.010645399711290327,-0.012908517146387879,0.00455192255544635,16,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.10682666298783411
2023-08-17,0.009434761811286869,-0.01098297567935872,-0.013307166925114924,0.022741928736401795,17,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.1295685917242359
2023-08-18,-0.019116286527219715,-0.0012559309674415535,-0.001820317774501679,-0.017295968752718036,18,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.11227262297151787
2023-08-21,0.007114129210687274,0.015982931887257582,0.018537378011293668,-0.011423248800606394,19,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.10084937417091147
2023-08-22,0.005515648086925885,-0.0014296887740842918,-0.002025511620398288,0.007541159707324173,20,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.10839053387823565
2023-08-23,0.025168664541918347,0.01564539781786467,0.01813877771149667,0.007029886830421678,21,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.11542042070865732
2023-08-24,-0.01976032253265711,-0.021607282544779904,-0.025853609745861886,0.006093287213204776,22,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.1215137079218621
2023-08-25,0.0007702380416228529,0.007721466901442333,0.008781259388864834,-0.008011021347241982,23,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.11350268657462012
2023-08-28,0.008662708930933946,0.007498966187983559,0.00851850413204223,0.00014420479889171688,24,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.11364689137351183
2023-08-29,0.026810853587870668,0.02160477832270051,0.025176321684774298,0.00163453190309637,25,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.1152814232766082
2023-08-30,0.00968763353893304,0.005561197360700094,0.0062301566568326965,0.0034574768821003434,26,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.11873890015870855
2023-08-31,0.002131961844100735,0.002994029325317271,0.003198539877011546,-0.0010665780329108111,27,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.11767232212579774
2023-09-01,-0.0037523496185503527,-0.001058733220417055,-0.0015874432643088758,-0.0021649063542414767,28,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.11550741577155627
2023-09-05,0.0008105220942565124,0.001270312646869067,0.001162970590538295,-0.0003524484962817827,29,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.11515496727527448
2023-09-06,-0.009695520571299297,-0.008846903767175925,-0.010784639625528817,0.0010891190542295197,30,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.116244086329504
2023-09-07,0.005932095105903139,-0.007177405274661403,-0.008813097609566318,0.014745192715469457,31,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.13098927904497346
2023-09-08,0.00824625494571309,0.001396607717154332,0.0013121148027629556,0.006934140142950134,32,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.13792341918792358
2023-09-11,0.003951706569477591,0.011713936546864026,0.013496041515770708,-0.009544334946293117,33,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.12837908424163047
2023-09-12,-0.011606682857905002,-0.01115030494917407,-0.013504769191556278,0.0018980863336512752,34,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.13027717057528174
2023-09-13,0.010071763139821516,0.003801710743560941,0.004152345980293023,0.0059194171595284934,35,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.13619658773481025
2023-09-14,0.010116166471345459,0.00814405489763729,0.009280301462682407,0.000835865008663051,36,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.13703245274347328
2023-09-15,-0.0050816806269974,-0.01727115622280676,-0.020732997017775444,0.015651316390778044,37,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.15268376913425133
2023-09-18,0.005877887827686248,0.0010419466899734082,0.0008932889579678146,0.004984598869718433,38,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.15766836800396977
2023-09-19,-0.0012307693861327348,-0.002133735721573195,-0.0028569338375539844,0.0016261644514212496,39,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.15929453245539102
2023-09-20,-0.03164588160397,-0.014515427928308918,-0.01747870589889208,-0.01416717570507792,40,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.1451273567503131
2023-09-21,-0.024984265704714185,-0.0184943540972422,-0.02217749428093456,-0.0028067714237796255,41,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.14232058532653347
2023-09-22,-0.0014576702876420407,0.0001396732184839373,-0.00017222267136620236,-0.0012854476162758384,42,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.14103513771025764
2023-09-25,0.0065809848778342365,0.004738695232104288,0.00525884849931358,0.0013221363785206565,43,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.1423572740887783
2023-09-26,-0.019563162415153098,-0.015130364076594911,-0.01820489550548104,-0.0013582669096720568,44,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.14099900717910624
2023-09-27,0.015206190110913937,0.0023406234714411175,0.0024269206750963434,0.012779269435817593,45,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.15377827661492383
2023-09-28,0.013467960847248345,0.00833041969908725,0.009500383144698006,0.003967577702550339,46,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.15774585431747418
2023-09-29,-0.011019604612726825,0.0007260254521089983,0.0005202116554262259,-0.01153981626815305,47,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.1462060380493211
2023-10-02,0.024979603160787425,0.0083109400877675,0.009477379307112227,0.015502223853675197,48,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.1617082619029963
2023-10-03,-0.013053448663507237,-0.017705483642586957,-0.0212459023966186,0.008192453733111362,49,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.16990071563610767
2023-10-04,0.02099677390081233,0.01351698946471336,0.015625300452201174,0.005371473448611157,50,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.17527218908471884
2023-10-05,-0.0012578152670126264,-0.0029507412788704643,-0.0038217509911534276,0.002563935724140801,51,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.17783612480885963
2023-10-06,0.01841240352519554,0.016616427677357524,0.019285485046260955,-0.0008730815210654143,52,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.17696304328779422
2023-10-09,0.006086975315849149,0.005087214309765928,0.005670421200969339,0.0004165541148798092,53,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.17737959740267403
2023-10-10,-0.002604168138387632,0.005522718857212319,0.006184716671904498,-0.00878888481029213,54,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.1685907125923819
2023-10-11,0.017874924077211436,0.007109980303152403,0.008059143420427628,0.009815780656783808,55,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.17840649324916572
2023-10-12,-0.011305214854050382,-0.0034811898134221994,-0.004448167593422617,-0.006857047260627765,56,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.17154944598853794
2023-10-13,-0.011652865909270416,-0.012649511117062718,-0.015275209814195464,0.003622343904925048,57,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.175171789893463
2023-10-16,0.012587882340177055,0.011242916845928704,0.012939805535382723,-0.0003519231952056681,58,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.17481986669825733
2023-10-17,0.004447321009233947,-0.003280834885428453,-0.0042115647091337735,0.008658885718367721,59,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.18347875241662503
2023-10-18,-0.01267663186999098,-0.013204638378490362,-0.015930769986916782,0.0032541381169258025,60,GOOGL,2023-07-25,-0.00033716538918264087,1.1809187158911731,0.1,0.18673289053355085
2023-10-17,0.004447321009233947,-0.003280834885428453,-0.004386119818715213,0.008833440827949159,-5,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,
2023-10-18,-0.01267663186999098,-0.013204638378490362,-0.016493564505792844,0.0038169326358018646,-4,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,
2023-10-19,-0.0015233400356163905,-0.00940092976419022,-0.011852884983511178,0.010329544947894788,-3,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,
2023-10-20,-0.01573107252672871,-0.015030411827430295,-0.018721082519388126,0.002990009992659415,-2,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,
2023-10-23,0.006615239118719183,0.00301307770995613,0.0032927100439676263,0.003322529074751557,-1,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,
2023-10-24,0.016781476962003605,0.009680897722966136,0.011427722194031797,0.005353754767971808,0,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,0.005353754767971808
2023-10-25,-0.09992422288785627,-0.024780068205445545,-0.030616060629077794,-0.06930816225877848,1,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.06395440749080666
2023-10-26,-0.026868371676527864,-0.01925149461196289,-0.02387097553863568,-0.002997396137892183,2,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.06695180362869885
2023-10-27,-0.0008999796066652961,0.004789774708141032,0.005460352787625324,-0.006360332394290621,3,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.07331213602298947
2023-10-30,0.018570861725103176,0.011202292912859128,0.013283886327238748,0.005286975397864428,4,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.06802516062512504
2023-10-31,-0.003057860272788414,0.0047710051687310144,0.005437453184628591,-0.008495313457417004,5,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.07652047408254205
2023-11-01,0.018920454247690822,0.017207755198665457,0.020610795056998026,-0.001690340809307203,6,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.07821081489184925
2023-11-02,0.008190957034056675,0.017990639204629802,0.021565945449207827,-0.013374988415151152,7,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.0915858033070004
2023-11-03,0.01254936770256595,0.011680241766106153,0.013867003406087222,-0.0013176357035212718,8,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.09290343901052167
2023-11-06,0.008868382780879555,0.00407111666832112,0.004583560691517569,0.0042848220893619855,9,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.08861861692115969
2023-11-07,0.005512608707835212,0.00940828067567139,0.011095118286348297,-0.005582509578513085,10,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.09420112649967277
2023-11-08,0.00662077681985009,0.0006437567538729637,0.0004020419204234083,0.006218734899426682,11,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.0879823916002461
2023-11-09,-0.012210163906931396,-0.007725486599373519,-0.009808776042968096,-0.0024013878639633,12,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.09038377946420939
2023-11-10,0.01788275787239724,0.022233265285892152,0.026742122168421343,-0.008859364296024103,13,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.0992431437602335
2023-11-13,-0.0037781516908552064,-0.0031232204701484023,-0.004193823808800922,0.00041567211794571587,14,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.09882747164228778
2023-11-14,0.01151644206155908,0.02129789132582231,0.025600927817767776,-0.014084485756208695,15,GOOGL,2023-10-24,-0.0003833675543710895,1.2200407530784325,0.1,-0.11291195739849647
